input_id,frame_id,ts,frame_ts,state,pose_valid,imu_initialized,map_id,reset_epoch,map_create_epoch,map_change_index,big_change_index,context_changed,last_reloc_id,last_init_id,n_kps,n_associated,n_inlier_observed,n_outlier_associated,n_depth_valid,depth_valid_fraction,n_reproj,reproj_median_px,reproj_p90_px,reproj_mean_px,mean_observations,inlier_grid_coverage,is_kf,n_local_mps,n_local_kfs,imu_rotation_residual_rad,imu_dt,imu_interval_valid,track_core_ms,logger_ms,px,py,pz,qx,qy,qz,qw
95,95,1413393890.755760431290,1413393890.755760431290,2,1,0,0,0,0,3,0,0,0,-1,1200,637,637,0,865,0.720833333333,637,1.114417172536,3.028739652619,1.495631563167,6.897959183673,0.645833333333,0,918,5,nan,nan,0,6.243258000000,0.092314000000,-0.152344137430,-0.347855061293,0.038078393787,0.030659040436,0.010363790207,-0.003262317507,0.999470829964
96,96,1413393890.805760622025,1413393890.805760622025,2,1,0,0,0,0,3,0,0,0,-1,1200,605,605,0,843,0.702500000000,605,1.150965555447,3.174174159253,1.565080308514,6.859504132231,0.645833333333,0,918,5,nan,nan,0,6.346110000000,0.083126000000,-0.164377495646,-0.350774198771,0.039194386452,0.023924302310,0.010630838573,-0.004241719376,0.999648272991
97,97,1413393890.855760335922,1413393890.855760335922,2,1,0,0,0,0,3,0,0,0,-1,1201,583,583,0,840,0.699417152373,583,1.244865042269,3.250369755289,1.634219845693,6.849056603774,0.604166666667,0,918,5,nan,nan,0,5.459043000000,0.086617000000,-0.175437673926,-0.356972992420,0.037486322224,0.017836378887,0.011028106324,-0.005820964463,0.999763190746
98,98,1413393890.905760526657,1413393890.905760526657,2,1,0,0,0,0,3,0,0,0,-1,1203,559,559,0,833,0.692435577722,559,1.225423764142,3.155698774573,1.602654790844,6.948121645796,0.583333333333,0,918,5,nan,nan,0,5.467358000000,0.081324000000,-0.187886595726,-0.360722601414,0.037728995085,0.014062904753,0.011153466068,-0.005963209551,0.999821126461
99,99,1413393890.955760478973,1413393890.955760478973,2,1,0,0,0,0,3,0,0,0,-1,1202,776,776,0,849,0.706322795341,776,0.752659337258,2.699543922762,1.090628600153,5.346649484536,0.645833333333,1,918,5,nan,nan,0,6.423222000000,0.094401000000,-0.200511649251,-0.367568314075,0.035218931735,0.011036883108,0.011510876939,-0.007250310853,0.999846577644
100,100,1413393891.005760431290,1413393891.005760431290,2,1,0,0,0,0,4,0,0,0,-1,1200,655,655,0,817,0.680833333333,655,1.190259792262,3.173181354649,1.564571900186,7.981679389313,0.625000000000,0,953,6,nan,nan,0,7.361426000000,0.093080000000,-0.213876172900,-0.372282385826,0.034599348903,0.009148708545,0.011873331852,-0.007596825249,0.999858856201
101,101,1413393891.055760383606,1413393891.055760383606,2,1,0,0,0,0,4,0,0,0,-1,1203,604,604,0,805,0.669160432253,604,1.278623572404,3.229970859817,1.577437979692,8.033112582781,0.645833333333,0,953,6,nan,nan,0,5.607893000000,0.079111000000,-0.226779296994,-0.379080682993,0.031723648310,0.007650741376,0.011886415072,-0.008922233246,0.999860286713
102,102,1413393891.105760574341,1413393891.105760574341,2,1,0,0,0,0,4,0,0,0,-1,1202,573,573,0,819,0.681364392679,573,1.257698791411,3.130400176677,1.598974501584,8.027923211169,0.583333333333,0,953,6,nan,nan,0,5.830733000000,0.080331000000,-0.240844577551,-0.386250615120,0.031976342201,0.008267440833,0.011915738694,-0.008812176995,0.999855995178
103,103,1413393891.155760288239,1413393891.155760288239,2,1,0,0,0,0,4,0,0,0,-1,1201,550,550,0,849,0.706910907577,550,1.220058548235,3.411919668359,1.657468661865,8.132727272727,0.583333333333,0,953,6,nan,nan,0,5.966214000000,0.075552000000,-0.253367543221,-0.397698372602,0.027486504987,0.007325776387,0.010985233821,-0.007915455848,0.999881505966
104,104,1413393891.205760478973,1413393891.205760478973,2,1,0,0,0,0,4,0,0,0,-1,1201,743,743,0,797,0.663613655287,743,0.867423464165,2.929790005727,1.185589505920,6.306864064603,0.645833333333,1,953,6,nan,nan,0,5.508675000000,0.089797000000,-0.266566127539,-0.407477706671,0.023896012455,0.008054731414,0.010498887859,-0.007574689109,0.999883770943
105,105,1413393891.255760431290,1413393891.255760431290,2,1,0,0,0,0,5,0,0,0,-1,1203,599,599,0,815,0.677472984206,599,1.109362004852,2.807750305001,1.440343469628,9.228714524207,0.645833333333,0,939,7,nan,nan,0,6.431004000000,0.081608000000,-0.285113334656,-0.414377480745,0.026628833264,0.009565435350,0.010845773853,-0.007063058671,0.999870479107
106,106,1413393891.305760622025,1413393891.305760622025,2,1,0,0,0,0,5,0,0,0,-1,1201,551,551,0,861,0.716902581182,551,1.274276247854,3.119667033436,1.609746300536,9.515426497278,0.562500000000,0,939,7,nan,nan,0,6.393705000000,0.072032000000,-0.299743562937,-0.420694977045,0.023724308237,0.017657866701,0.010458137840,-0.006907589268,0.999765515327
107,107,1413393891.355760335922,1413393891.355760335922,2,1,0,0,0,0,5,0,0,0,-1,1175,398,398,0,844,0.718297872340,398,1.854343189672,3.805643851839,2.093354159366,9.786432160804,0.562500000000,0,939,7,nan,nan,0,5.260620000000,0.056425000000,-0.315418243408,-0.418897449970,0.027340617031,0.040187161416,0.010160055012,-0.006190167740,0.999121367931
108,108,1413393891.405760526657,1413393891.405760526657,2,1,0,0,0,0,5,0,0,0,-1,1155,327,327,0,815,0.705627705628,327,2.023572545811,3.710642428224,2.150928714660,9.788990825688,0.479166666667,0,939,7,nan,nan,0,5.408721000000,0.056816000000,-0.328344315290,-0.420143842697,0.022187180817,0.069600172341,0.009008336812,-0.003738329979,0.997527301311
109,109,1413393891.455760478973,1413393891.455760478973,2,1,0,0,0,0,5,0,0,0,-1,1141,677,677,0,780,0.683610867660,677,0.000061035156,2.999519219043,0.991714469266,5.447562776957,0.562500000000,1,939,7,nan,nan,0,5.201115000000,0.104045000000,-0.343264579773,-0.418157279491,0.020764268935,0.099228747189,0.006949107628,-0.002189155435,0.995037972927
110,110,1413393891.505760431290,1413393891.505760431290,2,1,0,0,0,0,6,0,0,0,-1,1070,414,414,0,736,0.687850467290,414,1.435712440080,3.436108929810,1.758038468892,9.649758454106,0.500000000000,0,1075,8,nan,nan,0,5.732955000000,0.072163000000,-0.354133069515,-0.404574602842,0.013799253851,0.123386800289,0.005714395083,-0.000662724429,0.992341995239
111,111,1413393891.555760383606,1413393891.555760383606,2,1,0,0,0,0,6,0,0,0,-1,1150,379,379,0,690,0.600000000000,379,1.485302976670,3.475680342564,1.797506279502,9.746701846966,0.479166666667,0,1075,8,nan,nan,0,6.398739000000,0.058902000000,-0.365547716618,-0.395304203033,-0.000159708085,0.136750608683,0.003609042615,0.000391674199,0.990598857403
112,112,1413393891.605760574341,1413393891.605760574341,2,1,0,0,0,0,6,0,0,0,-1,1155,365,365,0,673,0.582683982684,365,1.469999606728,3.378255388749,1.767588862107,9.884931506849,0.479166666667,0,1075,8,nan,nan,0,5.027159000000,0.056332000000,-0.382657736540,-0.383508533239,-0.018296083435,0.141738951206,0.005148184486,-0.002480987925,0.989887595177
113,113,1413393891.655760288239,1413393891.655760288239,2,1,0,0,0,0,6,0,0,0,-1,1138,371,371,0,705,0.619507908612,371,1.486807351797,3.319247991935,1.754164048898,9.595687331536,0.500000000000,0,1075,8,nan,nan,0,5.217396000000,0.068192000000,-0.398665636778,-0.369741529226,-0.042188093066,0.142518281937,0.004893077537,-0.002465372207,0.989777028561
114,114,1413393891.705760478973,1413393891.705760478973,2,1,0,0,0,0,6,0,0,0,-1,1165,638,638,0,728,0.624892703863,638,0.452785347453,2.650190648706,0.935282107307,6.083072100313,0.666666666667,1,1075,8,nan,nan,0,5.334809000000,0.081941000000,-0.413086235523,-0.359471708536,-0.074383698404,0.141658395529,0.005189631600,-0.003600595985,0.989895462990
115,115,1413393891.755760431290,1413393891.755760431290,2,1,0,0,0,0,7,0,0,0,-1,1164,532,532,0,706,0.606529209622,532,1.209354693383,3.349111519003,1.617277710661,9.511278195489,0.666666666667,0,1080,9,nan,nan,0,6.281463000000,0.070749000000,-0.435714095831,-0.339182555676,-0.106646962464,0.140887483954,0.006264368538,-0.004234299995,0.989996790886
116,116,1413393891.805760622025,1413393891.805760622025,2,1,0,0,0,0,7,0,0,0,-1,1179,484,484,0,781,0.662425784563,484,1.270904555143,3.137344895048,1.576728507506,10.045454545455,0.687500000000,0,1080,9,nan,nan,0,5.667168000000,0.067114000000,-0.448016792536,-0.327779144049,-0.153124049306,0.137775570154,0.006524599157,-0.005059112795,0.990429103374
117,117,1413393891.855760335922,1413393891.855760335922,2,1,0,0,0,0,7,0,0,0,-1,1190,479,479,0,820,0.689075630252,479,1.294112377178,3.328556339040,1.638295515279,10.221294363257,0.687500000000,0,1080,9,nan,nan,0,6.178137000000,0.069309000000,-0.460025817156,-0.312136083841,-0.204507574439,0.131777793169,0.006889401004,-0.005629250780,0.991239368916
118,118,1413393891.905760526657,1413393891.905760526657,2,1,0,0,0,0,7,0,0,0,-1,1191,414,414,0,893,0.749790092359,414,1.606928287524,3.549139622989,1.865395706549,11.053140096618,0.604166666667,0,1080,9,nan,nan,0,6.572843000000,0.064340000000,-0.476310282946,-0.293711990118,-0.263806134462,0.119068145752,0.007832632400,-0.006103019696,0.992836475372
119,119,1413393891.955760478973,1413393891.955760478973,2,1,0,0,0,0,7,0,0,0,-1,1142,685,685,0,816,0.714535901926,685,0.000045776367,2.943917250429,0.974696032770,6.077372262774,0.604166666667,1,1080,9,nan,nan,0,5.964711000000,0.096175000000,-0.488324344158,-0.279289692640,-0.332389235497,0.098862648010,0.008052579127,-0.005685189273,0.995052278042
120,120,1413393892.005760431290,1413393892.005760431290,2,1,1,0,0,0,9,0,0,0,-1,1196,384,384,0,828,0.692307692308,384,1.652781945266,3.556665828140,1.902320683392,8.880208333333,0.562500000000,0,1195,10,nan,nan,0,5.929770000000,0.059803000000,-0.504204750061,-0.304250001907,0.366659611464,0.767919421196,0.010298835114,0.011885747313,-0.640353381634
121,121,1413393892.055760383606,1413393892.055760383606,2,1,1,0,0,0,11,0,0,0,-1,1185,401,401,0,873,0.736708860759,401,1.579235129717,3.338075097708,1.833324112358,9.438902743142,0.625000000000,0,1195,10,nan,nan,0,5.599088000000,0.074209000000,-0.668656527996,-0.459162175655,0.375871002674,0.783922374249,0.004957136232,0.016268773004,-0.620625913143
122,122,1413393892.105760574341,1413393892.105760574341,2,1,1,0,0,0,11,0,0,0,-1,1086,534,534,0,592,0.545119705341,534,0.713343228770,2.789654309487,1.100869356966,6.945692883895,0.541666666667,1,1195,10,0.000235998363,0.050000190735,1,6.292290000000,0.082939000000,-0.682637453079,-0.536536812782,0.384363204241,0.795242190361,0.004892732482,0.017069885507,-0.606031775475
123,123,1413393892.155760288239,1413393892.155760288239,2,1,1,0,0,0,12,0,0,0,-1,1178,402,402,0,879,0.746179966044,402,1.337555126247,3.243229367585,1.589546823188,10.597014925373,0.541666666667,0,1184,11,nan,nan,0,5.218614000000,0.058271000000,-0.699398100376,-0.608691513538,0.399260580540,0.803820908070,0.005268059671,0.018632330000,-0.594556272030
124,124,1413393892.205760478973,1413393892.205760478973,2,1,1,0,0,0,12,0,0,0,-1,1197,377,377,0,852,0.711779448622,377,1.405487220656,3.315346180242,1.739377236161,10.625994694960,0.500000000000,0,1184,11,0.000119184369,0.050000190735,1,5.533887000000,0.071973000000,-0.714206457138,-0.685589969158,0.410454630852,0.809423506260,0.005362938158,0.019592015073,-0.586874008179
125,125,1413393892.255760431290,1413393892.255760431290,2,1,1,0,0,0,12,0,0,0,-1,1202,649,649,0,769,0.639767054908,649,0.221943492983,2.387725343622,0.857966872341,6.668721109399,0.666666666667,1,1184,11,0.000202771509,0.049999952316,1,5.357174000000,0.086453000000,-0.729184567928,-0.761762976646,0.420632779598,0.812788903713,0.005754138809,0.021630441770,-0.582128107548
126,126,1413393892.305760622025,1413393892.305760622025,2,1,1,0,0,0,13,0,0,0,-1,1204,452,452,0,803,0.666943521595,452,1.155134763058,2.685914493244,1.413176943914,10.154867256637,0.645833333333,0,1226,12,nan,nan,0,5.790130000000,0.078074000000,-0.745199620724,-0.834009110928,0.420806646347,0.814281761646,0.004817424808,0.022282758728,-0.580022037029
127,127,1413393892.355760335922,1413393892.355760335922,2,1,1,0,0,0,13,0,0,0,-1,1204,408,408,0,832,0.691029900332,408,1.205655116131,3.072763260000,1.526435300974,10.372549019608,0.541666666667,0,1226,12,0.000041877389,0.049999713898,1,5.446724000000,0.059980000000,-0.760640203953,-0.907315909863,0.426419615746,0.816639363766,0.004355579615,0.023262487724,-0.576662898064
128,128,1413393892.405760526657,1413393892.405760526657,2,1,1,0,0,0,13,0,0,0,-1,1202,666,666,0,775,0.644758735441,666,0.378573626733,2.515782992643,0.859085995386,6.857357357357,0.770833333333,1,1226,12,0.000108549066,0.050000190735,1,5.910582000000,0.097399000000,-0.776231706142,-0.979361295700,0.429368972778,0.818861544132,0.003565536113,0.023826258257,-0.573485255241
129,129,1413393892.455760478973,1413393892.455760478973,2,1,1,0,0,0,14,0,0,0,-1,1202,421,421,0,737,0.613144758735,421,1.216882194479,3.092975691184,1.534203522978,10.425178147268,0.645833333333,0,1271,13,nan,nan,0,5.495064000000,0.070752000000,-0.791382968426,-1.045608520508,0.427047371864,0.820569574833,0.002811270067,0.024783326313,-0.571002244949
130,130,1413393892.505760431290,1413393892.505760431290,2,1,1,0,0,0,14,0,0,0,-1,1204,358,358,0,746,0.619601328904,358,1.286401812762,3.263077131440,1.630122392136,11.220670391061,0.604166666667,0,1271,13,0.000048137426,0.049999952316,1,5.876014000000,0.059462000000,-0.807395458221,-1.114154934883,0.424364924431,0.821453094482,0.002774626482,0.026280529797,-0.569663524628
131,131,1413393892.555760383606,1413393892.555760383606,2,1,1,0,0,0,14,0,0,0,-1,1202,605,605,0,736,0.612312811980,605,0.107757239934,2.456034750963,0.849413757904,6.304132231405,0.812500000000,1,1271,13,0.000041484327,0.049999952316,1,6.085176000000,0.079049000000,-0.823958814144,-1.181105136871,0.418964982033,0.823040843010,0.001504384796,0.026359258220,-0.567368268967
132,132,1413393892.605760574341,1413393892.605760574341,2,1,1,0,0,0,15,0,0,0,-1,1200,343,343,0,718,0.598333333333,343,1.228754854183,2.811462349117,1.557569457030,9.991253644315,0.770833333333,0,1362,14,nan,nan,0,5.007039000000,0.048578000000,-0.841874241829,-1.253219723701,0.405889391899,0.825306117535,0.001158541185,0.027022242546,-0.564037442207
133,133,1413393892.655760288239,1413393892.655760288239,2,1,1,0,0,0,15,0,0,0,-1,1203,347,347,0,718,0.596841230258,347,1.404915680256,3.360987209836,1.706407958326,10.216138328530,0.708333333333,0,1362,14,0.000075590891,0.049999713898,1,5.286115000000,0.057130000000,-0.859067022800,-1.318041205406,0.396094202995,0.829500854015,0.000911146402,0.027751393616,-0.557814836502
134,134,1413393892.705760478973,1413393892.705760478973,2,1,1,0,0,0,15,0,0,0,-1,1201,644,644,0,748,0.622814321399,644,0.000068239379,2.431609408267,0.801930926602,5.947204968944,0.791666666667,1,1362,14,0.000033323624,0.050000190735,1,5.538650000000,0.087651000000,-0.876545608044,-1.380700588226,0.385890841484,0.835519015789,0.000800249749,0.029141863808,-0.548687577248
135,135,1413393892.755760431290,1413393892.755760431290,2,1,1,0,0,0,16,0,0,0,-1,1203,392,392,0,769,0.639235245220,392,1.383360433794,3.107248419233,1.660754168583,8.260204081633,0.791666666667,0,1498,15,nan,nan,0,5.781697000000,0.069973000000,-0.895759463310,-1.444458603859,0.372038125992,0.842788755894,0.000616803940,0.029394993559,-0.537440896034
136,136,1413393892.805760622025,1413393892.805760622025,2,1,1,0,0,0,16,0,0,0,-1,1201,329,329,0,768,0.639467110741,329,1.429988772342,3.261093113255,1.719463041488,8.018237082067,0.625000000000,0,1498,15,0.000052107986,0.050000190735,1,5.330850000000,0.062206000000,-0.914092659950,-1.501849174500,0.361916899681,0.850598871708,0.001553893904,0.030547967181,-0.524924814701
137,137,1413393892.855760335922,1413393892.855760335922,2,1,1,0,0,0,16,0,0,0,-1,1204,310,310,0,798,0.662790697674,310,1.447550606528,3.533072176261,1.757907707198,8.364516129032,0.666666666667,0,1498,15,0.000046266559,0.049999713898,1,5.843705000000,0.093058000000,-0.932963788509,-1.554639220238,0.353400230408,0.857063710690,0.001598326373,0.031325962394,-0.514254808426
138,138,1413393892.905760526657,1413393892.905760526657,2,1,1,0,0,0,16,0,0,0,-1,1204,608,608,0,720,0.598006644518,608,0.000068239379,2.511963809067,0.745326393591,4.705592105263,0.916666666667,1,1498,15,0.000084156076,0.050000190735,1,5.769487000000,0.085556000000,-0.952467024326,-1.602486610413,0.346246004105,0.863302409649,0.001722576562,0.031191226095,-0.503719329834
139,139,1413393892.955760478973,1413393892.955760478973,2,1,1,0,0,0,17,0,0,0,-1,1205,408,408,0,717,0.595020746888,408,1.202159108950,3.222365932014,1.569174923783,6.237745098039,0.854166666667,0,1592,16,nan,nan,0,5.366950000000,0.059508000000,-0.972207009792,-1.644649982452,0.340362787247,0.868591606617,0.002491199179,0.031021663919,-0.494550406933
140,140,1413393893.005760431290,1413393893.005760431290,2,1,1,0,0,0,17,0,0,0,-1,1200,342,342,0,706,0.588333333333,342,1.435396564195,3.312280381041,1.744397227870,6.371345029240,0.833333333333,0,1592,16,0.000056867808,0.049999952316,1,5.408715000000,0.067454000000,-0.993013024330,-1.680701017380,0.335936307907,0.872625827789,0.003522195155,0.031769961119,-0.487342298031
141,141,1413393893.055760383606,1413393893.055760383606,2,1,1,0,0,0,17,0,0,0,-1,1205,290,290,0,652,0.541078838174,290,1.491223415167,3.622291792742,1.815322976298,6.555172413793,0.708333333333,0,1592,16,0.000038851653,0.049999952316,1,5.502730000000,0.060678000000,-1.014755487442,-1.710084676743,0.333193063736,0.874713420868,0.004486259073,0.031427722424,-0.483599811792
142,142,1413393893.105760574341,1413393893.105760574341,2,1,1,0,0,0,17,0,0,0,-1,1202,262,262,0,627,0.521630615641,262,1.564517381548,3.861948792553,1.885040839952,7.229007633588,0.687500000000,0,1592,16,0.000108093285,0.050000190735,1,5.094044000000,0.058043000000,-1.037030100822,-1.732386112213,0.331820011139,0.875476539135,0.004997731186,0.030862858519,-0.482248276472
143,143,1413393893.155760288239,1413393893.155760288239,2,1,1,0,0,0,17,0,0,0,-1,1207,263,263,0,639,0.529411764706,263,1.564573445557,3.222636910857,1.830469541162,7.410646387833,0.708333333333,0,1592,16,0.000171418244,0.049999713898,1,5.130841000000,0.057145000000,-1.059889316559,-1.747592926025,0.332620620728,0.873826324940,0.005183327477,0.029789466411,-0.485297203064
144,144,1413393893.205760478973,1413393893.205760478973,2,1,1,0,0,0,17,0,0,0,-1,1207,256,256,0,606,0.502071251036,256,1.555902451181,3.588651675063,1.877073858403,7.839843750000,0.729166666667,0,1592,16,0.000126970030,0.050000190735,1,5.388313000000,0.060263000000,-1.082966804504,-1.756061315536,0.335056543350,0.870748043060,0.006717965007,0.029871318489,-0.490775346756
145,145,1413393893.255760431290,1413393893.255760431290,2,1,1,0,0,0,17,0,0,0,-1,1205,261,261,0,668,0.554356846473,261,1.523040616166,3.136285057295,1.806168503758,7.455938697318,0.791666666667,0,1592,16,0.000136912713,0.049999952316,1,5.249071000000,0.056922000000,-1.106647014618,-1.758077859879,0.339086055756,0.867650747299,0.006708370056,0.029380183667,-0.496260136366
146,146,1413393893.305760622025,1413393893.305760622025,2,1,1,0,0,0,17,0,0,0,-1,1204,541,541,0,689,0.572259136213,541,0.000183105469,2.778602161467,0.866597632718,4.576709796673,0.875000000000,1,1592,16,0.000021671392,0.050000190735,1,6.344637000000,0.081201000000,-1.130985379219,-1.754320144653,0.344479560852,0.864757716656,0.004379181657,0.026627702639,-0.501463890076
147,147,1413393893.355760335922,1413393893.355760335922,2,1,1,0,0,0,18,0,0,0,-1,1208,405,405,0,660,0.546357615894,405,1.207493722766,2.885779940904,1.486116167473,6.829629629630,0.875000000000,0,1583,17,nan,nan,0,5.615938000000,0.061168000000,-1.153839468956,-1.741227149963,0.356343746185,0.863467514515,0.000482763833,0.021894352511,-0.503928899765
148,148,1413393893.405760526657,1413393893.405760526657,2,1,1,0,0,0,18,0,0,0,-1,1206,376,376,0,718,0.595356550580,376,1.312660372826,3.252726041468,1.671859540781,7.119680851064,0.875000000000,0,1583,17,0.000024432831,0.050000190735,1,5.842132000000,0.085206000000,-1.178386449814,-1.726931214333,0.363825321198,0.861223340034,-0.003840152873,0.017404003069,-0.507914006710
149,149,1413393893.455760478973,1413393893.455760478973,2,1,1,0,0,0,18,0,0,0,-1,1203,349,349,0,654,0.543640897756,349,1.469565400130,3.170207525362,1.708130534002,7.401146131805,0.895833333333,0,1583,17,0.000085901353,0.049999952316,1,5.767268000000,0.069051000000,-1.202671170235,-1.708065271378,0.371500730515,0.859681069851,-0.007741726004,0.012839189731,-0.510611176491
150,150,1413393893.505760431290,1413393893.505760431290,2,1,1,0,0,0,18,0,0,0,-1,1206,340,340,0,681,0.564676616915,340,1.532519966189,3.255743449819,1.765395029263,7.870588235294,0.854166666667,0,1583,17,0.000082376886,0.049999952316,1,5.810258000000,0.067861000000,-1.226556301117,-1.684952855110,0.379303932190,0.859024643898,-0.010677306913,0.008219902404,-0.511757016182
151,151,1413393893.555760383606,1413393893.555760383606,2,1,1,0,0,0,18,0,0,0,-1,1210,310,310,0,687,0.567768595041,310,1.493620442344,3.485208191390,1.821643743129,8.893548387097,0.854166666667,0,1583,17,0.000083027699,0.049999952316,1,6.190783000000,0.085309000000,-1.249465465546,-1.657516598701,0.387329816818,0.857971906662,-0.012980103493,0.004516817629,-0.513512730598
152,152,1413393893.605760574341,1413393893.605760574341,2,1,1,0,0,0,18,0,0,0,-1,1205,283,283,0,711,0.590041493776,283,1.429131376669,3.371929697402,1.710032466145,8.922261484099,0.791666666667,0,1583,17,0.000106949592,0.050000190735,1,5.230877000000,0.060416000000,-1.271227478981,-1.625753521919,0.395528078079,0.856675386429,-0.015276486054,0.000721152464,-0.515629172325
153,153,1413393893.655760288239,1413393893.655760288239,2,1,1,0,0,0,18,0,0,0,-1,1205,257,257,0,694,0.575933609959,257,1.622479547797,3.910815432935,1.980260176404,9.731517509728,0.750000000000,0,1583,17,0.000159198156,0.049999713898,1,5.153313000000,0.060983000000,-1.291760206223,-1.590028285980,0.403554677963,0.856754362583,-0.017612121999,-0.003446483985,-0.515412449837
154,154,1413393893.705760478973,1413393893.705760478973,2,1,1,0,0,0,18,0,0,0,-1,1202,589,589,0,695,0.578202995008,589,0.000082524520,2.763465063750,0.861229252503,5.792869269949,0.875000000000,1,1583,17,0.000161523538,0.050000190735,1,6.315643000000,0.097447000000,-1.310511946678,-1.549935102463,0.412044644356,0.856280207634,-0.020498285070,-0.007282520179,-0.516053378582
155,155,1413393893.755760431290,1413393893.755760431290,2,1,1,0,0,0,19,0,0,0,-1,1204,411,411,0,747,0.620431893688,411,1.310992107382,3.023954652975,1.580064175728,8.596107055961,0.833333333333,0,1702,18,nan,nan,0,5.699457000000,0.055733000000,-1.323473095894,-1.507408499718,0.421698093414,0.854427814484,-0.022572016343,-0.010479193181,-0.518973886967
156,156,1413393893.805760622025,1413393893.805760622025,2,1,1,0,0,0,19,0,0,0,-1,1206,349,349,0,768,0.636815920398,349,1.545945854508,3.443236287633,1.909216769582,9.464183381089,0.833333333333,0,1702,18,0.000088304092,0.050000190735,1,6.806091000000,0.067176000000,-1.338242530823,-1.459384918213,0.431214332581,0.852338671684,-0.023225605488,-0.011526660994,-0.522347152233
157,157,1413393893.855760335922,1413393893.855760335922,2,1,1,0,0,0,19,0,0,0,-1,1201,309,309,0,761,0.633638634471,309,1.527182424786,3.862044430338,1.898259405706,9.844660194175,0.729166666667,0,1702,18,0.000081442369,0.049999713898,1,5.934074000000,0.070534000000,-1.351129055023,-1.407385587692,0.441875338554,0.847558319569,-0.024006918073,-0.011376108974,-0.530036985874
158,158,1413393893.905760526657,1413393893.905760526657,2,1,1,0,0,0,19,0,0,0,-1,1206,603,603,0,795,0.659203980100,603,0.000061035156,2.573957411311,0.806108453408,5.779436152570,0.812500000000,1,1702,18,0.000084436673,0.050000190735,1,6.337147000000,0.127882000000,-1.362028002739,-1.352358222008,0.452530264854,0.842201590538,-0.022577749565,-0.010043067858,-0.538596212864
