input_id,frame_id,ts,frame_ts,state,pose_valid,imu_initialized,map_id,reset_epoch,map_create_epoch,map_change_index,big_change_index,context_changed,last_reloc_id,last_init_id,n_kps,n_associated,n_inlier_observed,n_outlier_associated,n_depth_valid,depth_valid_fraction,n_reproj,reproj_median_px,reproj_p90_px,reproj_mean_px,mean_observations,inlier_grid_coverage,is_kf,n_local_mps,n_local_kfs,imu_rotation_residual_rad,imu_dt,imu_interval_valid,track_core_ms,logger_ms,px,py,pz,qx,qy,qz,qw
95,95,1413393890.755760431290,1413393890.755760431290,2,1,0,0,0,0,3,0,0,0,-1,1200,632,632,0,865,0.720833333333,632,1.119731105315,3.027718288557,1.498995765080,6.905063291139,0.645833333333,0,918,5,nan,nan,0,6.540129000000,0.112096000000,-0.150317966938,-0.347576677799,0.036333117634,0.030672615394,0.010052852333,-0.003348246682,0.999473333359
96,96,1413393890.805760622025,1413393890.805760622025,2,1,0,0,0,0,3,0,0,0,-1,1200,592,592,0,843,0.702500000000,592,1.267882997288,3.112387121701,1.538311331059,6.826013513514,0.645833333333,0,918,5,nan,nan,0,5.903130000000,0.103825000000,-0.162301778793,-0.351199567318,0.037319250405,0.023888422176,0.010294658132,-0.004195951857,0.999652862549
97,97,1413393890.855760335922,1413393890.855760335922,2,1,0,0,0,0,3,0,0,0,-1,1201,584,584,0,840,0.699417152373,584,1.277684503379,3.039136330367,1.575354266809,6.878424657534,0.604166666667,0,918,5,nan,nan,0,5.846348000000,0.094179000000,-0.172679811716,-0.356603235006,0.035781219602,0.017990171909,0.010624600574,-0.005745898001,0.999765217304
98,98,1413393890.905760526657,1413393890.905760526657,2,1,0,0,0,0,3,0,0,0,-1,1203,561,561,0,833,0.692435577722,561,1.227539528715,3.119153278328,1.611404610038,6.926916221034,0.583333333333,0,918,5,nan,nan,0,5.932875000000,0.157855000000,-0.185706004500,-0.360212743282,0.035761926323,0.014150040224,0.010870133527,-0.005953233689,0.999823093414
99,99,1413393890.955760478973,1413393890.955760478973,2,1,0,0,0,0,3,0,0,0,-1,1202,777,777,0,849,0.706322795341,777,0.789714598662,2.659098032282,1.122008442816,5.429858429858,0.645833333333,1,918,5,nan,nan,0,6.108634000000,0.131114000000,-0.198725551367,-0.366588324308,0.033774100244,0.011223094538,0.011320888065,-0.007171207573,0.999847233295
100,100,1413393891.005760431290,1413393891.005760431290,2,1,0,0,0,0,4,0,0,0,-1,1200,659,659,0,817,0.680833333333,659,1.216561726402,3.323638986701,1.563596909508,7.828528072838,0.625000000000,0,955,6,nan,nan,0,6.896508000000,1.103958000000,-0.213351473212,-0.373684763908,0.033484101295,0.008745758794,0.012028301135,-0.007448655088,0.999861717224
101,101,1413393891.055760383606,1413393891.055760383606,2,1,0,0,0,0,4,0,0,0,-1,1203,610,610,0,805,0.669160432253,610,1.243788473140,3.424353692446,1.582340349215,7.893442622951,0.645833333333,0,955,6,nan,nan,0,6.717779000000,0.096033000000,-0.225805163383,-0.381146043539,0.030832014978,0.007150394842,0.012002509087,-0.008758337237,0.999864041805
102,102,1413393891.105760574341,1413393891.105760574341,2,1,0,0,0,0,4,0,0,0,-1,1202,590,590,0,819,0.681364392679,590,1.303010735316,3.188319694897,1.589166734946,7.891525423729,0.604166666667,0,955,6,nan,nan,0,6.258315000000,0.096768000000,-0.239328011870,-0.388020306826,0.030188817531,0.007822276093,0.011956466362,-0.008590111509,0.999861061573
103,103,1413393891.155760288239,1413393891.155760288239,2,1,0,0,0,0,4,0,0,0,-1,1201,556,556,0,849,0.706910907577,556,1.276021895578,3.438421445657,1.663542973439,7.989208633094,0.583333333333,0,955,6,nan,nan,0,6.090250000000,0.104716000000,-0.252330362797,-0.399091929197,0.025534929708,0.006914293859,0.011083589867,-0.007638745010,0.999885499477
104,104,1413393891.205760478973,1413393891.205760478973,2,1,0,0,0,0,4,0,0,0,-1,1201,743,743,0,797,0.663613655287,743,0.885263628230,2.758361809076,1.175413394259,6.294751009421,0.645833333333,1,955,6,nan,nan,0,5.940159000000,0.115110000000,-0.266755104065,-0.409220963717,0.023691875860,0.007600425277,0.010733652860,-0.007451450452,0.999885737896
105,105,1413393891.255760431290,1413393891.255760431290,2,1,0,0,0,0,5,0,0,0,-1,1203,604,604,0,815,0.677472984206,604,1.112274500520,2.881792522812,1.453182928472,9.062913907285,0.645833333333,0,936,7,nan,nan,0,6.863057000000,0.091492000000,-0.283345520496,-0.412360072136,0.026586679742,0.010029703379,0.010605538264,-0.006846260279,0.999870061874
106,106,1413393891.305760622025,1413393891.305760622025,2,1,0,0,0,0,5,0,0,0,-1,1201,554,554,0,861,0.716902581182,554,1.358515641747,3.161715624403,1.667027332414,9.514440433213,0.562500000000,0,936,7,nan,nan,0,6.549544000000,0.092525000000,-0.297830283642,-0.417267292738,0.025330735371,0.018429392949,0.010185690597,-0.006726683583,0.999755680561
107,107,1413393891.355760335922,1413393891.355760335922,2,1,0,0,0,0,5,0,0,0,-1,1175,408,408,0,844,0.718297872340,408,1.864997899821,3.882871474095,2.139116956966,9.742647058824,0.541666666667,0,936,7,nan,nan,0,5.547240000000,0.074973000000,-0.314259111881,-0.417468547821,0.030156567693,0.040377344936,0.010036056861,-0.006076726597,0.999115645885
108,108,1413393891.405760526657,1413393891.405760526657,2,1,0,0,0,0,5,0,0,0,-1,1155,319,319,0,815,0.705627705628,319,1.994602762796,3.932850956620,2.277570986479,10.018808777429,0.479166666667,0,936,7,nan,nan,0,4.972392000000,0.078866000000,-0.328917503357,-0.417358905077,0.024449540302,0.070212356746,0.009097582661,-0.003363805125,0.997484922409
109,109,1413393891.455760478973,1413393891.455760478973,2,1,0,0,0,0,5,0,0,0,-1,1141,675,675,0,780,0.683610867660,675,0.000061035156,3.062966805762,0.969448978890,5.408888888889,0.562500000000,1,936,7,nan,nan,0,5.498015000000,0.105420000000,-0.342990815639,-0.413512587547,0.021727791056,0.100386299193,0.006929466501,-0.001795635442,0.994922816753
110,110,1413393891.505760431290,1413393891.505760431290,2,1,0,0,0,0,6,0,0,0,-1,1070,413,413,0,736,0.687850467290,413,1.406246083638,3.306069247778,1.738962627954,9.646489104116,0.500000000000,0,1058,8,nan,nan,0,5.119920000000,0.074034000000,-0.358453989029,-0.405737042427,0.012088205665,0.123295679688,0.006289203651,-0.000735444424,0.992349803448
111,111,1413393891.555760383606,1413393891.555760383606,2,1,0,0,0,0,6,0,0,0,-1,1150,366,366,0,690,0.600000000000,366,1.647699605633,3.294771181886,1.829701200323,9.754098360656,0.479166666667,0,1058,8,nan,nan,0,5.051620000000,0.070478000000,-0.368566334248,-0.395224809647,-0.002465779427,0.136756837368,0.003973611165,0.000552886282,0.990596532822
112,112,1413393891.605760574341,1413393891.605760574341,2,1,0,0,0,0,6,0,0,0,-1,1155,339,339,0,673,0.582683982684,339,1.426496961014,3.449285625911,1.738346646106,9.805309734513,0.479166666667,0,1058,8,nan,nan,0,5.037240000000,0.219548000000,-0.390182584524,-0.380542069674,-0.016140859574,0.142259076238,0.006069034804,-0.002503103344,0.989807724953
113,113,1413393891.655760288239,1413393891.655760288239,2,1,0,0,0,0,6,0,0,0,-1,1138,344,344,0,705,0.619507908612,344,1.421694470406,3.197146678697,1.719493987412,9.604651162791,0.479166666667,0,1058,8,nan,nan,0,4.904233000000,0.074884000000,-0.403376966715,-0.367080539465,-0.042689204216,0.142923653126,0.005487812683,-0.002206190489,0.989716053009
114,114,1413393891.705760478973,1413393891.705760478973,2,1,0,0,0,0,6,0,0,0,-1,1165,642,642,0,728,0.624892703863,642,0.325655374833,2.700453375512,0.936152360391,5.957943925234,0.666666666667,1,1058,8,nan,nan,0,5.044475000000,0.119903000000,-0.416460365057,-0.355942189693,-0.077082656324,0.142096653581,0.005557674915,-0.003346005687,0.989831566811
115,115,1413393891.755760431290,1413393891.755760431290,2,1,0,0,0,0,7,0,0,0,-1,1164,523,523,0,706,0.606529209622,523,1.274814939114,2.959078613286,1.574374200501,9.667304015296,0.666666666667,0,1074,9,nan,nan,0,6.470816000000,0.123212000000,-0.433074504137,-0.334267556667,-0.109448522329,0.141780897975,0.005827977788,-0.003898646217,0.989873230457
116,116,1413393891.805760622025,1413393891.805760622025,2,1,0,0,0,0,7,0,0,0,-1,1179,474,474,0,781,0.662425784563,474,1.190914608662,3.247839631692,1.565588723200,10.099156118143,0.687500000000,0,1074,9,nan,nan,0,5.967455000000,0.088716000000,-0.445293545723,-0.321385592222,-0.155350238085,0.138817116618,0.006120858714,-0.004672518466,0.990288138390
117,117,1413393891.855760335922,1413393891.855760335922,2,1,0,0,0,0,7,0,0,0,-1,1190,468,468,0,820,0.689075630252,468,1.400510689517,3.104441497174,1.640491077440,10.091880341880,0.687500000000,0,1074,9,nan,nan,0,5.826642000000,0.081822000000,-0.456211000681,-0.310215592384,-0.209495261312,0.132172778249,0.006346667651,-0.005446418654,0.991191387177
118,118,1413393891.905760526657,1413393891.905760526657,2,1,0,0,0,0,7,0,0,0,-1,1191,406,406,0,893,0.749790092359,406,1.646768666629,3.687161781123,1.912106541161,10.972906403941,0.604166666667,0,1074,9,nan,nan,0,5.929617000000,0.073633000000,-0.472798377275,-0.290949136019,-0.268449842930,0.119649253786,0.007336804178,-0.005878868513,0.992771685123
119,119,1413393891.955760478973,1413393891.955760478973,2,1,0,0,0,0,7,0,0,0,-1,1142,675,675,0,816,0.714535901926,675,0.000061035156,3.299654177936,1.110675269308,6.259259259259,0.604166666667,1,1074,9,nan,nan,0,5.599646000000,0.110169000000,-0.489953219891,-0.276264071465,-0.334678262472,0.099699765444,0.008226960897,-0.005402639043,0.994968891144
120,120,1413393892.005760431290,1413393892.005760431290,2,1,1,0,0,0,9,0,0,0,-1,1196,369,369,0,828,0.692307692308,369,1.623575840777,3.739497830221,1.927682296825,9.048780487805,0.541666666667,0,1164,10,nan,nan,0,7.409089000000,0.074646000000,-0.503097295761,-0.308430939913,0.366831630468,0.766299009323,0.011113704182,0.011975257657,-0.642276465893
121,121,1413393892.055760383606,1413393892.055760383606,2,1,1,0,0,0,11,0,0,0,-1,1185,351,351,0,873,0.736708860759,351,1.435447381263,3.308172337606,1.802958545088,9.586894586895,0.520833333333,0,1164,10,nan,nan,0,5.714282000000,0.082169000000,-0.646766781807,-0.370755851269,0.307124525309,0.780078351498,-0.008334636688,0.026211336255,-0.625076949596
122,122,1413393892.105760574341,1413393892.105760574341,2,1,1,0,0,0,11,0,0,0,-1,1086,518,518,0,592,0.545119705341,518,0.697519712777,2.880078190228,1.136718663656,7.038610038610,0.520833333333,1,1164,10,0.000148264793,0.050000190735,1,5.745239000000,0.096637000000,-0.663201034069,-0.447853714228,0.315541625023,0.791492998600,-0.008592710830,0.026781385764,-0.610530793667
123,123,1413393892.155760288239,1413393892.155760288239,2,1,1,0,0,0,12,0,0,0,-1,1178,414,414,0,879,0.746179966044,414,1.481068565315,3.014627613474,1.690949705133,10.710144927536,0.541666666667,0,1164,11,nan,nan,0,5.477757000000,0.076511000000,-0.679962635040,-0.517032206059,0.326233267784,0.799936652184,-0.008465133607,0.027955057099,-0.599373221397
124,124,1413393892.205760478973,1413393892.205760478973,2,1,1,0,0,0,12,0,0,0,-1,1197,748,748,0,852,0.711779448622,748,0.000090263000,2.400948912310,0.835680440229,6.231283422460,0.708333333333,1,1164,11,0.000162402037,0.050000190735,1,5.764508000000,0.117121000000,-0.697042107582,-0.593668162823,0.337001085281,0.805588424206,-0.008449925110,0.028765942901,-0.591716587543
125,125,1413393892.255760431290,1413393892.255760431290,2,1,1,0,0,0,13,0,0,0,-1,1202,402,402,0,769,0.639767054908,402,1.237999213105,2.860063467544,1.495269941607,10.858208955224,0.625000000000,0,1204,12,nan,nan,0,5.603794000000,0.094659000000,-0.715052902699,-0.663325071335,0.338873267174,0.808885455132,-0.008124988526,0.031025707722,-0.587090909481
126,126,1413393892.305760622025,1413393892.305760622025,2,1,1,0,0,0,13,0,0,0,-1,1204,722,722,0,803,0.666943521595,722,0.367761669104,2.427778378692,0.851400305187,6.688365650970,0.729166666667,1,1204,12,0.000064296844,0.050000190735,1,5.557254000000,0.111908000000,-0.732603192329,-0.737557232380,0.346587300301,0.810649156570,-0.009142887779,0.031455073506,-0.584615170956
127,127,1413393892.355760335922,1413393892.355760335922,2,1,1,0,0,0,14,0,0,0,-1,1204,431,431,0,832,0.691029900332,431,1.291465604751,2.924149253528,1.548568063835,11.259860788863,0.625000000000,0,1236,13,nan,nan,0,5.466686000000,0.086039000000,-0.751071214676,-0.807403743267,0.349694311619,0.813062131405,-0.009707766585,0.032578684390,-0.581183612347
128,128,1413393892.405760526657,1413393892.405760526657,2,1,1,0,0,0,14,0,0,0,-1,1202,683,683,0,775,0.644758735441,683,0.555312140770,2.411173303316,0.934925460364,7.532942898975,0.750000000000,1,1236,13,0.000154970185,0.050000190735,1,6.169955000000,0.125720000000,-0.768897414207,-0.878446817398,0.352046012878,0.815292418003,-0.010507769883,0.033048111945,-0.578010201454
129,129,1413393892.455760478973,1413393892.455760478973,2,1,1,0,0,0,15,0,0,0,-1,1202,405,405,0,737,0.613144758735,405,1.233013135556,2.887816952889,1.519686777819,11.412345679012,0.625000000000,0,1252,14,nan,nan,0,6.249025000000,0.072046000000,-0.788080632687,-0.950460135937,0.348462820053,0.816877365112,-0.011253677309,0.033849228173,-0.575707376003
130,130,1413393892.505760431290,1413393892.505760431290,2,1,1,0,0,0,15,0,0,0,-1,1204,632,632,0,746,0.619601328904,632,0.450937968154,2.501626897623,0.932645826398,7.645569620253,0.812500000000,1,1252,14,0.000075920841,0.049999952316,1,5.835632000000,0.107845000000,-0.806253433228,-1.018485784531,0.344980478287,0.817766010761,-0.011319048703,0.035328410566,-0.574354052544
131,131,1413393892.555760383606,1413393892.555760383606,2,1,1,0,0,0,16,0,0,0,-1,1202,380,380,0,736,0.612312811980,380,1.218613768226,2.948733141918,1.493656001191,11.278947368421,0.750000000000,0,1292,15,nan,nan,0,5.749515000000,0.077768000000,-0.824885010719,-1.091000795364,0.334716320038,0.819093167782,-0.012479856610,0.035270437598,-0.572439193726
132,132,1413393892.605760574341,1413393892.605760574341,2,1,1,0,0,0,16,0,0,0,-1,1200,604,604,0,718,0.598333333333,604,0.099369220618,2.368221124477,0.796050715872,7.001655629139,0.812500000000,1,1292,15,0.000038844795,0.050000190735,1,5.472697000000,0.112263000000,-0.843705415726,-1.156989336014,0.325922369957,0.821631491184,-0.012898878194,0.035809140652,-0.568746984005
133,133,1413393892.655760288239,1413393892.655760288239,2,1,1,0,0,0,17,0,0,0,-1,1203,396,396,0,718,0.596841230258,396,1.264239138288,2.948621652584,1.573174116229,10.734848484848,0.812500000000,0,1393,16,nan,nan,0,5.130838000000,0.088424000000,-0.863271355629,-1.218550920486,0.312976717949,0.825818181038,-0.013205105439,0.036578647792,-0.562594056129
134,134,1413393892.705760478973,1413393892.705760478973,2,1,1,0,0,0,17,0,0,0,-1,1201,330,330,0,748,0.622814321399,330,1.397706401706,3.066755866645,1.651043840119,11.378787878788,0.687500000000,0,1393,16,0.000054835102,0.050000190735,1,5.988604000000,0.064226000000,-0.882649183273,-1.280367970467,0.301798343658,0.831887304783,-0.013418162242,0.037819698453,-0.553491830826
135,135,1413393892.755760431290,1413393892.755760431290,2,1,1,0,0,0,17,0,0,0,-1,1203,643,643,0,769,0.639235245220,643,0.000122070312,2.550879164461,0.808902509503,5.617418351477,0.833333333333,1,1393,16,0.000080538848,0.049999952316,1,5.516600000000,0.102724000000,-0.902359306812,-1.339755654335,0.290714263916,0.839400708675,-0.013664093800,0.037868004292,-0.542020201683
136,136,1413393892.805760622025,1413393892.805760622025,2,1,1,0,0,0,18,0,0,0,-1,1201,396,396,0,768,0.639467110741,396,1.333890615270,2.807964931496,1.568262374537,8.494949494949,0.770833333333,0,1562,17,nan,nan,0,5.716376000000,0.079329000000,-0.922884702682,-1.398864746094,0.277464509010,0.847188234329,-0.012842298485,0.038803491741,-0.529718339443
137,137,1413393892.855760335922,1413393892.855760335922,2,1,1,0,0,0,18,0,0,0,-1,1204,338,338,0,798,0.662790697674,338,1.403295404752,2.945807630774,1.623284697686,8.819526627219,0.666666666667,0,1562,17,0.000039748767,0.049999713898,1,6.142834000000,0.079063000000,-0.943303763866,-1.450779914856,0.268085956573,0.853717625141,-0.012894778512,0.039387270808,-0.519084393978
138,138,1413393892.905760526657,1413393892.905760526657,2,1,1,0,0,0,18,0,0,0,-1,1204,283,283,0,720,0.598006644518,283,1.635278776201,3.299538350810,1.827750938570,8.653710247350,0.645833333333,0,1562,17,0.000083657542,0.050000190735,1,5.533945000000,0.060028000000,-0.964204430580,-1.497769713402,0.260071039200,0.860018432140,-0.012863310054,0.039076913148,-0.508601844311
139,139,1413393892.955760478973,1413393892.955760478973,2,1,1,0,0,0,18,0,0,0,-1,1205,581,581,0,717,0.595020746888,581,0.000122070312,2.601483157132,0.746735679807,4.969018932874,0.916666666667,1,1562,17,0.000015354668,0.049999952316,1,5.835494000000,0.120110000000,-0.985743463039,-1.539079189301,0.253418207169,0.865348756313,-0.012078654952,0.038708727807,-0.499527156353
140,140,1413393893.005760431290,1413393893.005760431290,2,1,1,0,0,0,19,0,0,0,-1,1200,360,360,0,706,0.588333333333,360,1.260449568950,2.951024519507,1.537570208805,7.138888888889,0.854166666667,0,1595,18,nan,nan,0,5.113362000000,0.077142000000,-1.006325602531,-1.574076175690,0.247415542603,0.869413137436,-0.011167725548,0.039329599589,-0.492391526699
141,141,1413393893.055760383606,1413393893.055760383606,2,1,1,0,0,0,19,0,0,0,-1,1205,289,289,0,652,0.541078838174,289,1.431381691692,3.212536116450,1.721216721090,7.093425605536,0.854166666667,0,1595,18,0.000053693333,0.049999952316,1,5.226780000000,0.124069000000,-1.028712749481,-1.602619409561,0.243854284286,0.871526300907,-0.010222827084,0.038933366537,-0.488693803549
142,142,1413393893.105760574341,1413393893.105760574341,2,1,1,0,0,0,19,0,0,0,-1,1202,273,273,0,627,0.521630615641,273,1.492733500438,3.223474345111,1.738658673498,7.069597069597,0.770833333333,0,1595,18,0.000135179522,0.050000190735,1,5.041767000000,0.075152000000,-1.051405310631,-1.624116897583,0.241691827774,0.872287154198,-0.009699984454,0.038337893784,-0.487392395735
143,143,1413393893.155760288239,1413393893.155760288239,2,1,1,0,0,0,19,0,0,0,-1,1207,273,273,0,639,0.529411764706,273,1.632627333233,3.390658059768,1.927053420732,6.912087912088,0.770833333333,0,1595,18,0.000190118881,0.049999713898,1,5.262017000000,0.065690000000,-1.074411630630,-1.638546228409,0.241689205170,0.870604217052,-0.009446539916,0.037306219339,-0.490476697683
144,144,1413393893.205760478973,1413393893.205760478973,2,1,1,0,0,0,19,0,0,0,-1,1207,244,244,0,606,0.502071251036,244,1.541348985272,3.381436356241,1.836008169150,8.635245901639,0.791666666667,0,1595,18,0.000198979498,0.050000190735,1,4.962904000000,0.071093000000,-1.097451090813,-1.646375656128,0.243458032608,0.867488086224,-0.007822240703,0.037500232458,-0.495980829000
145,145,1413393893.255760431290,1413393893.255760431290,2,1,1,0,0,0,19,0,0,0,-1,1205,262,262,0,668,0.554356846473,262,1.701916727279,3.459772419800,1.910003172163,8.110687022901,0.833333333333,0,1595,18,0.000204186799,0.049999952316,1,5.338653000000,0.077980000000,-1.120927095413,-1.647821903229,0.246889352798,0.864329040051,-0.007718160283,0.037077590823,-0.501498818398
146,146,1413393893.305760622025,1413393893.305760622025,2,1,1,0,0,0,19,0,0,0,-1,1204,255,255,0,689,0.572259136213,255,1.685211581479,3.142710370498,1.858479772964,8.960784313725,0.770833333333,0,1595,18,0.000131337059,0.050000190735,1,5.250824000000,0.084887000000,-1.144764780998,-1.643328309059,0.251964569092,0.861326456070,-0.009944107383,0.034384362400,-0.506789445877
147,147,1413393893.355760335922,1413393893.355760335922,2,1,1,0,0,0,19,0,0,0,-1,1208,258,258,0,660,0.546357615894,258,1.638931315398,3.124712700348,1.823552792160,9.046511627907,0.770833333333,0,1595,18,0.000128197993,0.049999713898,1,5.928597000000,0.071464000000,-1.168876171112,-1.633703470230,0.258313894272,0.859665036201,-0.013714233413,0.029890909791,-0.509798586369
148,148,1413393893.405760526657,1413393893.405760526657,2,1,1,0,0,0,19,0,0,0,-1,1206,265,265,0,718,0.595356550580,265,1.619074713791,3.031703620984,1.825797328578,8.445283018868,0.750000000000,0,1595,18,0.000079939178,0.050000190735,1,5.469975000000,0.074250000000,-1.192537903786,-1.618546485901,0.265849351883,0.857294619083,-0.017927769572,0.025424987078,-0.513885438442
149,149,1413393893.455760478973,1413393893.455760478973,2,1,1,0,0,0,19,0,0,0,-1,1203,533,533,0,654,0.543640897756,533,0.000086316746,2.884306304358,0.970920192446,5.549718574109,0.916666666667,1,1595,18,0.000078650104,0.049999952316,1,5.360852000000,0.089728000000,-1.215824127197,-1.598586797714,0.273662090302,0.855656027794,-0.021758118644,0.020888002589,-0.516665399075
150,150,1413393893.505760431290,1413393893.505760431290,2,1,1,0,0,0,20,0,0,0,-1,1206,383,383,0,681,0.564676616915,383,1.223650105241,2.904686106079,1.527078611956,7.932114882507,0.875000000000,0,1598,19,nan,nan,0,5.902617000000,0.075432000000,-1.237552046776,-1.565219521523,0.289052009583,0.855299234390,-0.024983968586,0.016326263547,-0.517274022102
151,151,1413393893.555760383606,1413393893.555760383606,2,1,1,0,0,0,20,0,0,0,-1,1210,349,349,0,687,0.567768595041,349,1.354974762694,3.310589297634,1.697147403337,8.349570200573,0.875000000000,0,1598,19,0.000047920206,0.049999952316,1,5.822975000000,0.076338000000,-1.259165406227,-1.537034630775,0.296949863434,0.854194641113,-0.027213212103,0.012607525103,-0.519087731838
152,152,1413393893.605760574341,1413393893.605760574341,2,1,1,0,0,0,20,0,0,0,-1,1205,331,331,0,711,0.590041493776,331,1.527449738930,3.418546967678,1.810140732670,8.851963746224,0.875000000000,0,1598,19,0.000087033834,0.050000190735,1,5.749217000000,0.086774000000,-1.279590129852,-1.504545450211,0.305095076561,0.852828025818,-0.029426671565,0.008813692257,-0.521287679672
153,153,1413393893.655760288239,1413393893.655760288239,2,1,1,0,0,0,20,0,0,0,-1,1205,314,314,0,694,0.575933609959,314,1.705081861513,3.800572588457,1.965338738512,9.917197452229,0.833333333333,0,1598,19,0.000134241374,0.049999713898,1,6.047965000000,0.080856000000,-1.298603773117,-1.468269824982,0.313012242317,0.852859973907,-0.031699825078,0.004617122002,-0.521156191826
154,154,1413393893.705760478973,1413393893.705760478973,2,1,1,0,0,0,20,0,0,0,-1,1202,277,277,0,695,0.578202995008,277,1.653224292227,3.550684572202,1.883597795979,10.967509025271,0.812500000000,0,1598,19,0.000152160355,0.050000190735,1,5.377146000000,0.092878000000,-1.315911531448,-1.427637815475,0.321478247643,0.852320373058,-0.034533195198,0.000739417912,-0.521878302097
155,155,1413393893.755760431290,1413393893.755760431290,2,1,1,0,0,0,20,0,0,0,-1,1204,586,586,0,747,0.620431893688,586,0.000068239379,2.468223592136,0.807070676489,6.170648464164,0.854166666667,1,1598,19,0.000110077948,0.049999952316,1,5.769080000000,0.096099000000,-1.331190109253,-1.382920622826,0.330766081810,0.850388646126,-0.036683090031,-0.002409514505,-0.524869203568
156,156,1413393893.805760622025,1413393893.805760622025,2,1,1,0,0,0,21,0,0,0,-1,1206,409,409,0,768,0.636815920398,409,1.436532102960,3.056027456079,1.720690929088,9.875305623472,0.875000000000,0,1743,20,nan,nan,0,6.431019000000,0.077412000000,-1.343963623047,-1.336364030838,0.342051506042,0.848378777504,-0.037467505783,-0.003442526096,-0.528051078320
157,157,1413393893.855760335922,1413393893.855760335922,2,1,1,0,0,0,21,0,0,0,-1,1201,364,364,0,761,0.633638634471,364,1.624694183785,3.263988581548,1.847966978980,10.703296703297,0.770833333333,0,1743,20,0.000064932574,0.049999713898,1,6.042172000000,0.088389000000,-1.354842066765,-1.283943653107,0.352930307388,0.843527555466,-0.038163542747,-0.003183709458,-0.535718977451
158,158,1413393893.905760526657,1413393893.905760526657,2,1,1,0,0,0,21,0,0,0,-1,1206,606,606,0,795,0.659203980100,606,0.000083709161,2.914316897034,0.968009759599,6.485148514851,0.833333333333,1,1743,20,0.000072562019,0.050000190735,1,6.426961000000,1.053189000000,-1.363633871078,-1.228586196899,0.363827466965,0.838130116463,-0.036631766707,-0.001721662353,-0.544236183167
